,Mass,Center of Mass,RMS Radius
386,1,"(70.329999999999998, 134.56999999999999, 68.549999999999997)",0
387,1,"(89.329999999999998, 113.51000000000001, 12.4)",0
388,4,"(83.632499999999993, 101.78250000000001, 51.234999999999999)",0.873448624706
389,2,"(7.29, 116.47499999999999, 20.649999999999999)",0.535093449782
390,1,"(106.3, 97.540000000000006, 1.9199999999999999)",0
391,10,"(51.552999999999997, 15.156000000000001, 17.554000000000002)",0.914652392989
392,1,"(33.57, 57.859999999999999, 43.700000000000003)",0
393,1,"(19.260000000000002, 125.75, 32.579999999999998)",0
394,1,"(14.93, 88.569999999999993, 17.84)",0
395,1,"(126.17, 29.850000000000001, 88.420000000000002)",0
396,160,"(127.12824999999995, 124.08743749999996, 24.434000000000005)",1.91031181907
397,1,"(76.359999999999999, 73.549999999999997, 10.42)",0
398,1,"(99.260000000000005, 118.76000000000001, 17.75)",0
399,11,"(125.64363636363638, 126.12545454545456, 79.540000000000006)",0.954545454545
400,2,"(110.875, 82.064999999999998, 135.87)",0.520240329079
401,2,"(28.450000000000003, 0.83499999999999996, 13.75)",0.0939414711403
402,8,"(131.80625000000001, 75.605000000000004, 101.94374999999999)",0.764491252403
403,30,"(52.169999999999995, 110.92500000000001, 138.82933333333338)",1.51187010759
404,2,"(18.520000000000003, 115.28999999999999, 77.439999999999998)",0.702281994643
405,1,"(7.6500000000000004, 140.50999999999999, 124.34)",0
406,26,"(101.72269230769234, 130.21615384615384, 13.581153846153846)",0.95803870782
407,1,"(89.739999999999995, 31.739999999999998, 5.0)",0
408,1,"(115.84, 137.72999999999999, 121.23)",0
409,1,"(117.55, 91.739999999999995, 96.780000000000001)",0
410,5,"(31.874000000000002, 82.028000000000006, 3.2920000000000003)",0.733086625168
411,41,"(106.29024390243902, 15.153902439024392, 18.525853658536583)",1.50769464053
412,1,"(46.75, 85.780000000000001, 22.039999999999999)",0
413,1,"(8.0099999999999998, 66.760000000000005, 32.07)",0
414,35,"(23.302571428571429, 138.79771428571428, 56.427714285714295)",1.18582223261
415,2,"(107.77, 75.465000000000003, 84.949999999999989)",0.244795833298
416,14,"(18.217142857142857, 103.1592857142857, 2.1357142857142852)",1.10625240689
417,1,"(3.1200000000000001, 49.700000000000003, 16.260000000000002)",0
418,1,"(33.0, 86.670000000000002, 14.73)",0
419,127,"(71.530157480314955, 59.605590551181095, 10.784173228346464)",1.55209539784
420,3,"(118.47000000000001, 68.34333333333332, 54.659999999999997)",0.60741711826
421,45,"(48.618444444444435, 52.379111111111122, 80.298666666666691)",1.10805811676
422,6,"(63.945, 21.489999999999998, 0.64500000000000002)",0.662180740684
423,1,"(116.98, 52.130000000000003, 122.67)",0
424,9,"(81.715555555555554, 132.58000000000001, 21.234444444444438)",1.41036025518
425,96,"(56.787604166666654, 136.13885416666673, 126.79874999999997)",3.14617786124
426,1,"(6.1200000000000001, 6.9199999999999999, 38.329999999999998)",0
427,1,"(80.719999999999999, 125.34999999999999, 74.129999999999995)",0
428,1,"(11.529999999999999, 29.379999999999999, 100.51000000000001)",0
429,16,"(15.875625000000001, 103.583125, 47.828124999999993)",0.969277477364
430,1,"(124.22, 62.880000000000003, 99.010000000000005)",0
431,50,"(52.995800000000017, 17.407600000000006, 7.8828000000000031)",1.40226058919
432,1,"(94.599999999999994, 55.609999999999999, 79.329999999999998)",0
433,5,"(59.882000000000005, 30.110000000000003, 81.385999999999996)",1.33899962659
434,1,"(46.729999999999997, 7.7400000000000002, 91.590000000000003)",0
435,1,"(77.400000000000006, 94.620000000000005, 95.959999999999994)",0
436,15,"(66.585999999999999, 53.849999999999994, 50.215333333333334)",0.65376516341
437,4,"(82.517499999999998, 68.947500000000005, 101.93749999999999)",0.647770213888
438,1,"(84.950000000000003, 67.040000000000006, 12.92)",0
439,9,"(37.88666666666667, 12.644444444444444, 75.355555555555554)",0.716956874919
440,4,"(119.98999999999999, 121.2075, 19.337499999999999)",0.725181011886
441,1,"(96.75, 107.31999999999999, 67.989999999999995)",0
442,1,"(2.2000000000000002, 85.319999999999993, 3.4900000000000002)",0
443,3,"(102.54333333333334, 35.926666666666669, 46.300000000000004)",0.0737864787373
444,5,"(61.378000000000007, 28.840000000000003, 13.02)",0.587278468871
445,4,"(61.112500000000004, 41.469999999999999, 13.24)",0.534433110875
446,1,"(77.480000000000004, 51.969999999999999, 62.340000000000003)",0
447,32,"(80.510937500000011, 52.668749999999996, 128.01499999999999)",1.56695586523
448,2,"(81.719999999999999, 2.8650000000000002, 58.564999999999998)",0.658369197335
449,3,"(80.980000000000004, 35.906666666666673, 45.50333333333333)",0.511446749699
450,1,"(74.090000000000003, 55.380000000000003, 117.01000000000001)",0
451,3,"(17.709999999999997, 106.04333333333334, 49.756666666666661)",0.627198356007
452,13,"(94.663846153846166, 130.41923076923075, 76.205384615384617)",0.610266214099
453,1,"(2.9300000000000002, 9.1500000000000004, 40.829999999999998)",0
454,1,"(71.040000000000006, 105.64, 5.96)",0
455,5,"(22.289999999999999, 35.5, 0.82599999999999996)",0.387690598287
456,2,"(124.40000000000001, 51.725000000000001, 87.064999999999998)",0.272855272993
457,1,"(73.120000000000005, 114.64, 45.530000000000001)",0
458,2,"(93.75, 31.420000000000002, 8.9400000000000013)",0.638592201644
459,1,"(53.43, 52.380000000000003, 10.51)",0
460,2,"(127.435, 5.2300000000000004, 42.195)",0.582280001374
461,1,"(71.859999999999999, 92.079999999999998, 103.09)",0
462,1,"(81.010000000000005, 95.299999999999997, 104.8)",0
463,8,"(82.033749999999998, 49.471250000000005, 123.37)",1.42756238918
464,1,"(75.060000000000002, 95.329999999999998, 12.84)",0
465,1,"(76.209999999999994, 69.719999999999999, 42.090000000000003)",0
466,7,"(135.87857142857143, 133.38, 20.912857142857145)",0.776257373687
467,1,"(67.489999999999995, 140.13999999999999, 48.409999999999997)",0
468,3,"(110.42999999999999, 110.46333333333332, 39.509999999999998)",0.124988888395
469,33,"(79.377272727272725, 48.318484848484843, 68.430909090909083)",0.750865188141
470,5,"(64.26400000000001, 0.52800000000000002, 50.501999999999995)",0.354874625748
471,1,"(26.530000000000001, 45.170000000000002, 140.83000000000001)",0
472,15,"(125.30866666666665, 130.44733333333332, 88.345333333333343)",2.0571961501
473,1,"(37.649999999999999, 99.709999999999994, 111.56)",0
474,1,"(48.740000000000002, 85.319999999999993, 37.359999999999999)",0
475,2,"(20.185000000000002, 80.114999999999995, 28.895)",0.656563020585
476,1,"(85.269999999999996, 37.439999999999998, 79.439999999999998)",0
477,1,"(29.059999999999999, 23.039999999999999, 140.06999999999999)",0
478,59,"(71.79220338983049, 127.94322033898301, 48.796779661016963)",1.20841673858
479,1,"(75.620000000000005, 89.530000000000001, 54.859999999999999)",0
480,1,"(1.29, 123.70999999999999, 73.719999999999999)",0
481,6,"(49.331666666666671, 60.449999999999996, 0.47500000000000003)",1.16450514049
482,2,"(47.289999999999999, 89.599999999999994, 109.815)",0.552109590571
483,3,"(44.68, 58.669999999999995, 107.07333333333332)",0.566647058484
484,5,"(9.6479999999999997, 131.25399999999999, 20.706)",0.859967441244
485,24,"(135.34125, 78.732083333333335, 105.84291666666667)",1.14198938565
486,1,"(35.329999999999998, 109.0, 68.299999999999997)",0
487,2,"(22.890000000000001, 6.9000000000000004, 46.075000000000003)",0.621389571847
488,9,"(15.041111111111112, 7.1299999999999999, 63.055555555555557)",0.920513812505
489,5,"(43.520000000000003, 82.153999999999996, 83.965999999999994)",1.09343861282
490,1,"(47.729999999999997, 12.02, 98.620000000000005)",0
491,6,"(53.720000000000006, 24.430000000000003, 118.545)",0.795880016083
492,10,"(15.959000000000003, 89.998999999999995, 134.59200000000004)",0.795898234701
493,1,"(89.680000000000007, 117.34, 20.239999999999998)",0
494,24,"(99.429583333333326, 64.290416666666658, 20.950416666666669)",1.07687215854
495,37,"(86.573513513513504, 128.54945945945946, 88.959999999999994)",1.43880048043
496,14,"(38.928571428571431, 36.609999999999999, 31.385714285714283)",0.886474328277
497,1,"(109.48, 15.789999999999999, 124.06999999999999)",0
498,1,"(60.049999999999997, 2.0099999999999998, 113.48)",0
499,3,"(2.5733333333333337, 5.4833333333333343, 41.199999999999996)",0.783482255348
500,41,"(88.887073170731711, 137.09853658536582, 26.420975609756091)",1.74838268088
501,2,"(7.3399999999999999, 52.75, 79.655000000000001)",0.0502493781056
502,1,"(69.719999999999999, 123.86, 65.370000000000005)",0
503,2,"(101.63, 135.83499999999998, 126.93000000000001)",0.16469669092
504,19,"(48.548947368421047, 19.355789473684212, 110.28473684210527)",0.707393874855
505,5,"(101.154, 130.28399999999999, 135.70400000000001)",1.01732590648
506,1,"(52.890000000000001, 80.629999999999995, 106.29000000000001)",0
507,37,"(106.82783783783786, 78.545405405405432, 82.742972972972979)",1.37596274815
508,9,"(9.5211111111111109, 4.7499999999999991, 74.218888888888898)",0.62439106138
509,2,"(109.715, 81.510000000000005, 95.625)",0.110679718106
510,6,"(48.756666666666668, 133.17333333333332, 54.011666666666677)",0.440898703408
511,1,"(138.43000000000001, 17.359999999999999, 1.4099999999999999)",0
512,1,"(9.9000000000000004, 122.22, 106.17)",0
513,60,"(30.469499999999989, 83.624166666666667, 55.004666666666665)",1.08389449569
514,1,"(121.63, 56.770000000000003, 36.969999999999999)",0
515,2,"(110.935, 118.72, 113.205)",0.329772648957
516,1,"(73.349999999999994, 83.049999999999997, 83.209999999999994)",0
517,1,"(101.31, 38.100000000000001, 67.519999999999996)",0
518,3,"(135.19666666666666, 127.44333333333334, 106.53333333333335)",0.759210115844
519,22,"(73.981818181818184, 100.69181818181819, 6.8809090909090891)",0.953887652133
520,73,"(107.79479452054794, 117.30753424657536, 15.039589041095889)",1.75463248212
521,20,"(72.268000000000001, 2.2720000000000002, 59.532500000000006)",2.12362914606
522,13,"(121.42153846153846, 140.98230769230767, 66.814615384615365)",0.302543458661
523,1,"(134.91, 126.36, 20.43)",0
524,1,"(127.56999999999999, 104.72, 20.850000000000001)",0
525,19,"(83.006842105263146, 52.094736842105263, 64.667368421052629)",0.731244527882
526,44,"(116.9168181818182, 2.0334090909090907, 54.547954545454552)",0.986601825032
527,1,"(28.280000000000001, 68.219999999999999, 33.039999999999999)",0
528,2,"(46.975000000000001, 74.344999999999999, 95.305000000000007)",0.44752094923
529,1,"(29.84, 131.91, 63.810000000000002)",0
530,37,"(62.465945945945926, 120.34999999999997, 118.35297297297298)",1.60155891003
531,3,"(53.836666666666666, 73.969999999999999, 90.25333333333333)",0.36884203183
532,24,"(75.091250000000002, 52.657916666666672, 59.232916666666682)",1.81080500246
533,1,"(17.390000000000001, 130.96000000000001, 110.59999999999999)",0
534,1,"(29.079999999999998, 6.0599999999999996, 28.289999999999999)",0
535,1,"(94.989999999999995, 8.3900000000000006, 80.349999999999994)",0
536,6,"(43.661666666666669, 136.67666666666668, 21.716666666666669)",0.515485208323
537,7,"(112.77428571428571, 34.93, 130.73142857142858)",0.41342768289
538,38,"(54.71631578947369, 10.74236842105263, 104.06999999999999)",2.48497999067
539,3,"(54.906666666666666, 15.486666666666666, 12.410000000000002)",0.42721319164
540,1,"(55.0, 102.78, 101.91)",0
541,1,"(33.780000000000001, 92.719999999999999, 33.579999999999998)",0
542,2,"(14.56, 92.284999999999997, 14.265000000000001)",0.17930421077
543,1,"(99.709999999999994, 59.609999999999999, 35.700000000000003)",0
544,2,"(122.41, 56.795000000000002, 60.564999999999998)",0.299749895746
545,2,"(106.67500000000001, 30.854999999999997, 88.150000000000006)",0.580215477215
546,11,"(47.980909090909087, 66.511818181818185, 0.89909090909090916)",0.703196949946
547,21,"(114.6347619047619, 45.514761904761905, 30.328095238095244)",0.88454915685
548,2,"(105.285, 69.265000000000001, 87.545000000000002)",0.124398553046
549,6,"(53.301666666666669, 127.69333333333333, 136.34999999999999)",0.587964946045
550,1,"(87.659999999999997, 12.029999999999999, 97.609999999999999)",0
551,2,"(31.064999999999998, 70.280000000000001, 79.829999999999998)",0.482519429661
552,5,"(55.536000000000001, 50.648000000000003, 71.02000000000001)",0.482120316933
553,2,"(101.43000000000001, 41.289999999999999, 36.295000000000002)",0.595923652828
554,2,"(120.86500000000001, 78.680000000000007, 123.05500000000001)",0.485643902464
555,2,"(112.325, 27.574999999999999, 36.655000000000001)",0.550885650566
556,1,"(18.280000000000001, 127.06999999999999, 23.469999999999999)",0
557,1,"(43.719999999999999, 127.23999999999999, 80.879999999999995)",0
558,3,"(135.88999999999999, 18.680000000000003, 99.480000000000004)",0.314112506384
559,67,"(128.88791044776121, 80.027164179104503, 61.385074626865688)",1.99843499696
560,1,"(102.48999999999999, 60.780000000000001, 68.560000000000002)",0
561,4,"(75.077500000000001, 78.532499999999999, 35.282499999999999)",0.580866809174
562,7,"(53.699999999999996, 76.761428571428581, 92.635714285714286)",1.0449372601
563,1,"(23.030000000000001, 37.700000000000003, 44.93)",0
564,1,"(50.880000000000003, 53.07, 91.590000000000003)",0
565,5,"(38.140000000000001, 84.111999999999995, 87.012)",0.773661424656
566,1,"(115.31, 53.270000000000003, 4.8300000000000001)",0
567,1,"(118.5, 126.33, 8.2200000000000006)",0
568,2,"(115.745, 55.875, 71.340000000000003)",0.198116127562
569,5,"(115.542, 119.926, 126.02200000000001)",0.788984157002
570,3,"(52.336666666666666, 122.41333333333334, 15.433333333333332)",0.0439696865276
571,4,"(21.149999999999999, 89.579999999999998, 136.495)",0.651670929227
572,2,"(92.840000000000003, 13.935, 50.659999999999997)",0.341357583774
573,3,"(125.24333333333334, 6.8566666666666665, 93.476666666666674)",0.976865736254
574,1,"(61.030000000000001, 89.849999999999994, 21.219999999999999)",0
575,9,"(97.471111111111099, 131.45555555555555, 60.097777777777793)",0.51184488391
576,75,"(69.597733333333352, 112.1385333333333, 91.212400000000002)",2.96057791956
577,2,"(84.414999999999992, 79.224999999999994, 29.02)",0.596615454041
578,43,"(112.33488372093025, 0.47906976744186047, 61.702558139534872)",1.83743790159
579,1,"(40.659999999999997, 59.789999999999999, 65.780000000000001)",0
580,5,"(58.168000000000006, 35.154000000000003, 115.798)",0.787258534409
581,6,"(68.836666666666673, 63.484999999999992, 11.869999999999999)",0.401597504419
582,1,"(134.68000000000001, 55.960000000000001, 73.549999999999997)",0
583,5,"(84.444000000000003, 47.661999999999999, 50.596000000000004)",0.728988340099
584,1,"(43.039999999999999, 131.40000000000001, 76.890000000000001)",0
585,2,"(111.30500000000001, 84.765000000000001, 4.5150000000000006)",0.193067345763
586,2,"(120.84, 122.44, 18.579999999999998)",0.576714834212
587,1,"(34.43, 99.890000000000001, 121.89)",0
588,1,"(109.23999999999999, 61.219999999999999, 111.58)",0
589,37,"(115.12513513513514, 67.168918918918905, 86.680540540540534)",1.29055896407
590,1,"(89.180000000000007, 65.239999999999995, 3.23)",0
591,1,"(29.66, 102.20999999999999, 86.140000000000001)",0
592,22,"(133.16636363636363, 100.66227272727271, 8.1595454545454533)",1.51429838103
593,1,"(6.0300000000000002, 8.6300000000000008, 120.34)",0
594,3,"(46.173333333333339, 31.053333333333331, 34.990000000000002)",0.413736362649
595,4,"(109.34750000000001, 61.689999999999998, 108.17750000000001)",0.368697030094
596,1,"(105.73, 93.299999999999997, 86.849999999999994)",0
597,1,"(138.37, 92.170000000000002, 139.56999999999999)",0
598,1,"(8.1500000000000004, 51.390000000000001, 80.959999999999994)",0
599,1,"(129.38, 119.31999999999999, 140.62)",0
600,1,"(81.420000000000002, 111.3, 112.06999999999999)",0
601,5,"(129.76399999999998, 45.756, 131.66399999999999)",0.380199947396
602,22,"(71.353181818181824, 72.193636363636358, 9.8395454545454513)",0.664300103943
603,2,"(10.17, 87.960000000000008, 55.879999999999995)",0.524785670536
604,1,"(32.289999999999999, 87.930000000000007, 25.93)",0
605,1,"(123.86, 52.490000000000002, 122.09999999999999)",0
606,3,"(25.026666666666671, 108.52666666666669, 12.056666666666667)",0.446243580719
607,3,"(32.43, 88.483333333333334, 130.59)",0.513376621551
608,1,"(23.640000000000001, 7.5999999999999996, 101.5)",0
609,20,"(97.064500000000024, 92.263500000000008, 124.0855)",1.6418441613
610,1,"(27.350000000000001, 141.22999999999999, 81.620000000000005)",0
611,32,"(55.577812500000014, 131.61562500000002, 98.095000000000027)",1.80543220566
612,70,"(131.64414285714292, 129.92928571428575, 101.12114285714287)",1.63527136861
613,3,"(72.093333333333334, 78.763333333333321, 115.67)",0.198438347548
614,1,"(103.52, 22.649999999999999, 16.190000000000001)",0
615,1,"(131.55000000000001, 107.56999999999999, 78.909999999999997)",0
616,21,"(74.735238095238103, 83.064761904761909, 99.764761904761926)",1.21918730598
617,1,"(95.469999999999999, 67.849999999999994, 18.300000000000001)",0
618,3,"(90.920000000000002, 26.310000000000002, 26.48)",0.0916515138991
619,1,"(56.549999999999997, 107.02, 10.039999999999999)",0
620,1,"(46.960000000000001, 19.82, 133.12)",0
621,1,"(106.17, 60.130000000000003, 102.09)",0
622,1,"(22.550000000000001, 38.670000000000002, 123.05)",0
623,2,"(70.055000000000007, 133.94499999999999, 76.064999999999998)",0.285438259524
624,2,"(25.625, 59.995000000000005, 46.25)",0.395790348543
